Ship,Duration,Level,Target Artifact,Ancient puzzle cube,Puzzle cube,Puzzle cube (Epic),Mystical puzzle cube,Mystical puzzle cube (Rare),Unsolvable puzzle cube,Unsolvable puzzle cube (Rare),Unsolvable puzzle cube (Epic),Unsolvable puzzle cube (Legendary),Basic lunar totem,Lunar totem,Lunar totem (Rare),Powerful lunar totem,Powerful lunar totem (Rare),Eggceptional lunar totem,Eggceptional lunar totem (Rare),Eggceptional lunar totem (Epic),Eggceptional lunar totem (Legendary),Simple Demeters necklace,Jeweled Demeters necklace,Jeweled Demeters necklace (Rare),Pristine Demeters necklace,Pristine Demeters necklace (Rare),Pristine Demeters necklace (Epic),Beggspoke Demeters necklace,Beggspoke Demeters necklace (Rare),Beggspoke Demeters necklace (Epic),Beggspoke Demeters necklace (Legendary),Tiny vial of Martian dust,Vial of Martian dust,Vial of Martian dust (Rare),Hermetic vial of Martian dust,Hermetic vial of Martian dust (Epic),Prime vial of Martian dust,Prime vial of Martian dust (Rare),Prime vial of Martian dust (Legendary),Plain Aurelian brooch,Aurelian brooch,Jeweled Aurelian brooch,Jeweled Aurelian brooch (Rare),Jeweled Aurelian brooch (Epic),Eggceptional Aurelian brooch,Eggceptional Aurelian brooch (Rare),Eggceptional Aurelian brooch (Epic),Eggceptional Aurelian brooch (Legendary),Crude tungsten ankh,Tungsten ankh,Tungsten ankh (Rare),Polished tungsten ankh,Polished tungsten ankh (Rare),Polished tungsten ankh (Legendary),Brilliant tungsten ankh,Brilliant tungsten ankh (Rare),Brilliant tungsten ankh (Legendary),Plain gusset,Ornate gusset,Ornate gusset (Epic),Distegguished gusset,Distegguished gusset (Rare),Jeweled gusset,Jeweled gusset (Epic),Jeweled gusset (Legendary),Weak neodymium medallion,Neodymium medallion,Neodymium medallion (Rare),Precise neodymium medallion,Precise neodymium medallion (Epic),Eggceptional neodymium medallion,Eggceptional neodymium medallion (Rare),Eggceptional neodymium medallion (Epic),Eggceptional neodymium medallion (Legendary),Misaligned Mercury's lens,Mercury's lens,Mercury's lens (Rare),Precise Mercury's lens,Precise Mercury's lens (Rare),Meggnificent Mercury's lens,Meggnificent Mercury's lens (Rare),Meggnificent Mercury's lens (Epic),Meggnificent Mercury's lens (Legendary),Dull beak of Midas,Beak of Midas,Jeweled beak of Midas,Jeweled beak of Midas (Rare),Glistening beak of Midas,Glistening beak of Midas (Rare),Glistening beak of Midas (Legendary),Simple carved rainstick,Carved rainstick,Ornate carved rainstick,Meggnificent carved rainstick,Meggnificent carved rainstick (Epic),Meggnificent carved rainstick (Legendary),Miscalibrated interstellar compass,Interstellar compass,Precise interstellar compass,Precise interstellar compass (Rare),Clairvoyant interstellar compass,Clairvoyant interstellar compass (Rare),Clairvoyant interstellar compass (Epic),Clairvoyant interstellar compass (Legendary),Plain chalice,Polished chalice,Polished chalice (Epic),Jeweled chalice,Jeweled chalice (Rare),Jeweled chalice (Epic),Eggceptional chalice,Eggceptional chalice (Epic),Eggceptional chalice (Legendary),Tattered phoenix feather,Phoenix feather,Brilliant phoenix feather,Brilliant phoenix feather (Rare),Blazing phoenix feather,Blazing phoenix feather (Rare),Blazing phoenix feather (Legendary),Misaligned quantum metronome,Adequate quantum metronome,Adequate quantum metronome (Rare),Perfect quantum metronome,Perfect quantum metronome (Rare),Perfect quantum metronome (Epic),Reggference quantum metronome,Reggference quantum metronome (Rare),Reggference quantum metronome (Epic),Reggference quantum metronome (Legendary),Dilithium monocle,Precise dilithium monocle,Eggsacting dilithium monocle,Flawless dilithium monocle,Flawless dilithium monocle (Epic),Flawless dilithium monocle (Legendary),Inconsistent titanium actuator,Titanium actuator,Precise titanium actuator,Precise titanium actuator (Rare),Reggference titanium actuator,Reggference titanium actuator (Epic),Reggference titanium actuator (Legendary),Ship in a bottle,Detailed ship in a bottle,Complex ship in a bottle,Complex ship in a bottle (Rare),Eggquisite ship in a bottle,Eggquisite ship in a bottle (Rare),Eggquisite ship in a bottle (Epic),Eggquisite ship in a bottle (Legendary),Weak tachyon deflector,Tachyon deflector,Robust tachyon deflector,Robust tachyon deflector (Rare),Book of Basan,Collectors book of Basan,Fortified book of Basan,Fortified book of Basan (Epic),Dim light of Eggendil,Shimmering light of Eggendil,Shimmering light of Eggendil (Rare),Glowing light of Eggendil,Glowing light of Eggendil (Rare),Brilliant light of Eggendil,Brilliant light of Eggendil (Epic),Brilliant light of Eggendil (Legendary),Lunar stone,Eggsquisite lunar stone,Meggnificent lunar stone,Shell stone,Eggsquisite shell stone,Flawless shell stone,Tachyon stone,Eggsquisite tachyon stone,Brilliant tachyon stone,Terra stone,Rich terra stone,Eggceptional terra stone,Soul stone,Eggsquisite soul stone,Radiant soul stone,Dilithium stone,Eggsquisite dilithium stone,Quantum stone,Phased quantum stone,Meggnificent quantum stone,Life stone,Good life stone,Eggceptional life stone,Clarity stone,Eggsquisite clarity stone,Prophecy stone,Eggsquisite prophecy stone,Tiny gold meteorite,Enriched gold meteorite,Solid gold meteorite,Tau Ceti geode piece,Glimmering Tau Ceti geode,Radiant Tau Ceti geode,Solar titanium ore,Solar titanium bar,Solar titanium geogon,Clarity Stone Fragment,Dilithium Stone Fragment,Life Stone Fragment,Lunar Stone Fragment,Prophecy Stone Fragment,Quantum Stone Fragment,Shell Stone Fragment,Soul Stone Fragment,Tachyon Stone Fragment,Terra Stone Fragment
Henerprise,Long,4,Puzzle cube,16,26,2,76,5,0,0,0,0,0,0,0,20,1,4,0,0,0,0,0,0,17,0,0,8,0,0,0,0,14,2,14,1,0,0,0,0,0,16,4,1,5,0,0,0,0,9,1,15,1,0,0,0,0,0,10,0,7,1,0,0,0,0,8,0,15,0,2,0,0,0,0,8,1,17,0,0,0,0,0,0,16,12,2,1,0,0,10,11,7,0,0,0,8,19,13,2,0,0,0,0,8,12,0,8,1,0,0,0,0,15,13,7,1,0,0,0,23,18,2,2,1,0,0,0,0,0,22,11,1,0,0,0,33,12,0,0,0,0,0,33,9,0,0,0,0,0,0,21,6,0,0,15,0,0,0,8,4,0,0,0,0,0,0,0,3,0,0,6,0,0,5,0,3,3,0,2,0,0,6,0,5,3,0,3,2,0,3,0,2,0,0,83,0,0,34,0,0,44,0,19,8,5,0,27,0,0,0,0,5
Henerprise,Long,4,Quantum metronome,0,0,0,46,7,1,0,0,0,0,0,0,44,5,4,1,0,0,0,0,0,43,5,2,20,0,0,0,0,13,2,36,1,0,0,0,0,0,35,3,1,10,0,0,0,0,20,0,31,6,0,0,0,0,0,26,0,35,6,0,0,0,0,22,2,41,1,8,1,0,0,0,26,4,36,4,0,0,0,0,0,31,38,5,0,0,0,17,40,29,0,0,0,23,42,28,3,0,0,0,0,25,36,1,33,6,0,0,0,0,48,43,16,4,0,0,0,56,163,16,26,4,0,0,0,0,0,47,28,4,0,0,0,65,36,2,1,0,0,0,79,27,1,0,0,0,0,0,56,11,0,0,42,2,0,0,31,4,0,0,0,0,0,0,0,10,0,0,11,0,0,13,0,2,7,0,8,1,0,11,1,6,12,0,9,2,0,10,0,5,0,0,200,0,0,74,0,0,115,0,49,18,14,0,44,0,0,0,0,8
Henerprise,Long,4,Quantum stone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henerprise,Long,4,SOUL_STONE_FRAGMENT,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2,0,0,0,1,3,2,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,3,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,3,0,0,4,0,1,1,0,0,3,0,0,1,0,2
Henerprise,Long,4,Shell stone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henerprise,Long,4,Ship in a bottle,0,0,0,8,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,9,3,0,1,1,0,0,0,4,0,14,2,0,0,0,0,0,9,0,3,3,0,0,0,0,8,1,8,1,1,0,0,0,0,10,2,3,1,0,0,0,0,0,5,8,0,1,0,0,3,6,6,0,0,0,0,6,6,1,0,0,0,0,6,5,0,4,0,0,0,0,0,4,4,3,1,0,0,0,12,6,0,2,0,0,0,0,0,0,12,7,0,0,0,0,6,6,1,0,0,0,0,14,21,0,0,0,0,0,0,11,1,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,0,1,1,0,1,0,0,2,1,1,1,0,1,0,0,0,0,1,0,0,37,0,0,21,0,0,22,0,7,2,3,0,9,0,0,0,0,2
Henerprise,Long,4,Solar titanium,0,0,0,18,6,1,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,14,3,0,8,1,0,0,0,7,2,19,1,0,0,0,0,0,18,2,0,7,0,0,0,0,9,0,13,2,0,0,0,0,0,12,0,21,1,0,0,0,0,13,1,19,0,1,0,0,0,0,16,4,15,3,0,0,0,0,0,9,10,1,1,0,0,5,12,11,0,0,0,8,16,8,1,0,0,0,0,7,19,0,14,2,1,0,0,0,14,18,6,2,0,0,0,19,25,1,1,0,0,0,0,0,0,20,18,3,0,0,0,27,13,1,0,0,0,0,41,13,0,0,0,0,0,0,32,1,0,0,17,0,0,0,21,0,0,0,0,0,0,0,0,2,0,0,3,0,0,6,0,1,1,0,3,1,0,3,1,3,3,0,2,0,0,1,0,0,0,0,92,0,0,34,0,46,182,0,17,6,13,0,18,0,0,0,0,3
Henerprise,Long,4,Soul stone,0,0,0,27,6,1,0,0,0,0,0,0,26,1,1,0,0,0,0,0,0,23,0,0,18,0,0,0,0,9,0,19,0,0,0,0,0,0,39,2,1,4,0,0,0,0,15,1,20,3,0,0,0,0,0,13,0,18,2,0,0,0,0,7,3,30,0,7,0,0,0,0,15,1,12,3,0,0,0,0,0,14,22,1,3,0,0,7,17,8,0,0,0,17,28,13,1,0,0,0,0,15,27,2,14,2,0,0,0,0,19,24,6,2,0,0,0,26,22,2,3,1,0,0,0,0,0,28,18,3,0,0,0,28,26,1,0,0,0,0,52,18,0,0,0,0,0,0,42,4,0,0,22,1,0,0,14,3,0,0,0,0,0,0,0,6,0,0,5,0,0,4,0,1,0,0,6,7,0,7,0,4,5,0,3,2,0,2,0,4,0,0,88,0,0,40,0,0,53,0,24,6,5,0,28,0,0,0,0,4
Henerprise,Long,4,TACHYON_STONE_FRAGMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henerprise,Long,4,Tachyon deflector,0,0,0,26,4,1,0,0,0,0,0,0,29,2,0,1,0,0,0,0,0,17,1,0,13,1,0,0,0,7,0,24,0,0,0,0,0,0,32,4,1,6,1,0,0,0,12,0,22,5,0,1,0,0,0,19,0,19,4,0,0,0,0,11,2,24,1,5,0,0,0,0,15,2,10,3,0,0,0,0,0,21,23,3,1,0,0,10,20,9,0,0,0,16,22,11,0,0,0,0,0,10,15,0,27,6,0,0,0,0,29,31,8,1,0,0,0,24,29,2,7,1,0,0,0,0,0,42,23,2,0,0,0,37,16,2,0,0,0,0,41,18,0,0,0,0,0,0,109,16,0,0,18,1,0,0,17,5,1,0,0,0,0,0,0,2,0,0,6,0,0,9,0,4,4,0,1,1,0,3,2,5,4,0,5,1,0,3,0,2,0,0,141,0,0,68,0,0,68,0,33,8,8,0,32,0,0,0,0,12
Henerprise,Long,4,Tachyon stone,0,0,0,32,0,2,0,0,0,0,0,0,11,2,8,0,0,0,0,0,0,12,1,0,13,0,0,1,0,13,2,19,0,0,0,0,0,0,26,7,0,5,1,0,0,0,15,0,12,2,0,0,0,0,0,19,0,19,2,0,0,0,0,6,3,32,0,7,0,0,0,0,24,2,13,2,0,0,0,0,0,17,21,1,2,0,0,10,23,4,0,0,0,12,24,10,0,0,0,0,0,19,15,1,12,0,0,0,0,0,16,36,4,1,0,0,0,24,24,1,2,0,0,0,0,0,0,33,22,2,0,0,0,33,16,2,0,0,0,0,44,9,0,0,0,0,0,0,24,3,0,0,16,3,0,0,14,6,0,0,0,0,0,0,0,6,0,0,8,0,3,32,0,2,4,0,3,2,0,9,1,4,4,0,3,1,0,1,0,0,0,0,111,1,0,57,0,0,65,0,31,6,9,0,25,0,0,0,0,14
Henerprise,Long,4,Tau Ceti geode,0,0,0,124,19,5,0,0,0,0,0,0,90,11,4,1,0,0,0,0,0,84,3,1,57,0,0,0,0,37,8,95,2,0,0,0,0,0,116,19,3,25,0,1,0,0,42,4,128,13,0,1,0,0,0,57,1,93,8,0,0,0,0,45,2,123,1,22,1,0,0,0,81,7,93,13,0,0,0,0,0,73,118,15,4,0,0,44,109,46,0,0,0,56,103,50,11,0,0,0,0,59,94,0,88,6,2,0,0,0,109,127,37,5,0,0,0,117,111,9,24,2,0,0,0,0,0,145,88,9,0,0,0,140,113,8,0,0,0,0,206,65,0,0,0,0,0,0,168,18,0,0,97,7,0,0,84,14,0,0,0,0,0,0,0,24,0,0,32,0,0,25,0,14,12,0,13,6,0,20,3,18,29,0,23,8,0,11,0,9,0,0,466,1,245,741,0,0,302,0,135,30,38,0,147,0,0,0,0,27
Henerprise,Long,4,Terra stone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henerprise,Long,4,The chalice,0,0,0,29,5,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,28,2,0,13,2,0,0,0,13,1,27,0,0,0,0,0,0,36,4,0,10,0,0,0,0,8,1,35,3,0,0,0,0,0,14,0,25,1,0,0,0,0,9,1,43,1,4,0,0,0,0,20,3,19,0,0,0,0,0,0,18,28,6,0,0,0,11,22,16,0,0,0,19,20,9,0,0,0,0,0,34,78,1,61,8,1,0,0,0,27,30,6,1,0,0,0,33,39,2,6,0,0,0,0,0,0,35,18,2,0,0,0,38,35,0,0,0,0,0,57,19,0,0,0,0,0,0,45,6,0,0,27,2,0,0,27,7,2,0,0,0,0,0,0,6,0,0,8,0,0,11,0,4,8,0,5,3,0,6,1,3,10,0,9,0,0,4,0,4,0,0,134,1,0,55,0,0,84,0,32,11,15,0,40,0,0,0,0,7
Henerprise,Long,4,Titanium actuator,0,0,0,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,1,3,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,6,3,1,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,8,0,0,3,0,0,7,0,4,0,1,0,2,0,0,0,0,1
Henerprise,Long,4,Tungsten ankh,0,0,0,19,5,1,0,0,0,0,0,0,16,1,4,0,0,0,0,0,0,19,1,0,5,0,0,0,0,7,1,21,0,0,0,0,0,0,28,2,0,7,1,0,0,35,60,5,59,8,0,0,0,0,0,12,0,22,0,0,0,0,0,6,2,28,1,4,1,0,0,0,21,6,12,2,0,0,0,0,0,18,19,3,0,0,0,6,25,11,0,0,0,9,19,14,3,0,0,0,0,19,14,1,21,0,0,0,0,0,11,19,4,1,0,0,0,21,22,1,2,0,0,0,0,0,0,31,21,1,0,0,0,25,13,1,0,0,0,0,44,12,0,0,0,0,0,0,23,7,0,0,17,3,0,0,14,2,0,0,0,0,0,0,0,3,0,0,4,0,0,8,0,5,3,0,2,0,0,5,0,3,9,0,5,0,0,0,0,2,0,0,101,0,0,39,0,0,48,0,22,5,9,0,25,0,0,0,0,5
Henerprise,Long,4,UNKNOWN,0,0,0,2059,287,118,3,2,0,0,0,0,1780,151,161,8,0,1,0,0,0,1452,89,22,1020,52,9,1,0,729,109,1850,35,3,0,0,0,0,1991,268,40,544,26,2,3,0,855,46,2040,280,4,45,1,0,0,1060,21,1597,189,0,0,0,0,893,110,2154,25,537,30,3,3,0,1252,185,1544,209,0,0,0,0,0,1213,1896,248,174,7,0,789,1777,1087,0,0,0,912,1544,1162,148,1,0,0,0,1147,1464,38,1573,213,26,1,0,0,1657,2079,742,97,0,0,0,2015,2148,195,368,33,7,0,0,0,0,2257,1906,235,0,0,0,2343,1810,174,21,0,0,0,3281,1238,35,4,0,0,0,0,3053,455,0,0,1717,196,0,0,1564,387,32,0,0,0,0,0,0,519,0,0,505,0,0,545,0,213,447,0,234,111,0,525,92,306,536,0,373,153,0,291,1,169,0,0,8249,96,0,3900,0,0,4670,1,2208,479,609,0,2384,0,0,0,0,512
Henerprise,Long,4,Vial of Martian dust,0,0,0,10,1,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,7,2,0,8,0,0,0,14,34,3,48,1,0,0,0,0,0,14,3,0,1,0,0,0,0,7,0,16,2,0,0,0,0,0,8,0,12,1,0,0,0,0,10,0,21,0,6,0,0,0,0,9,2,4,1,0,0,0,0,0,7,21,1,0,0,0,5,10,5,0,0,0,8,9,9,0,0,0,0,0,11,12,0,11,0,0,0,0,0,11,18,4,0,0,0,0,18,15,3,1,0,0,0,0,0,0,16,6,0,0,0,0,14,10,0,0,0,0,0,32,4,0,0,0,0,0,0,17,1,0,0,10,1,0,0,7,2,0,0,0,0,0,0,0,5,0,0,4,0,0,4,0,2,0,0,0,0,0,3,0,3,2,0,3,0,0,1,0,2,0,0,55,0,0,26,0,0,31,0,17,3,7,0,25,0,0,0,0,7
Henerprise,Long,5,Aurelian brooch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henerprise,Long,5,Beak of Midas,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,11,8,1,0,0,0,2,0,1,0,0,0,2,3,0,0,0,0,0,0,1,3,0,2,1,0,0,0,0,4,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,3,1,0,0,0,0,2,1,0,0,0,0,0,5,1,0,0,0,0,0,0,2,1,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,12,0,0,5,0,0,1,0,3,1,0,0,2,0,0,0,0,0
Henerprise,Long,5,Book of Basan,0,0,0,122,17,4,0,0,0,0,0,0,96,3,8,0,0,0,0,0,0,78,4,1,50,5,0,1,0,48,6,90,0,0,0,0,0,0,100,20,0,24,3,1,0,0,43,5,90,22,0,0,0,0,0,59,0,90,11,0,0,0,0,40,3,83,2,17,0,1,0,0,74,4,74,15,0,0,0,0,0,66,89,9,10,0,0,31,70,49,0,0,0,37,84,63,7,0,0,0,0,58,83,0,80,6,2,0,0,0,79,103,30,6,0,0,0,112,113,6,17,2,1,0,0,0,0,106,98,13,0,0,0,137,89,7,1,0,0,0,176,57,1,0,0,0,0,0,152,24,0,0,264,24,0,0,66,18,3,0,0,0,0,0,0,25,0,0,24,0,0,25,0,14,21,0,10,2,0,27,5,14,28,0,18,7,0,16,0,12,0,0,385,5,0,205,0,0,252,0,99,27,29,0,120,0,0,0,0,21
Henerprise,Long,5,Carved rainstick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henerprise,Long,5,Clarity stone,0,0,0,157,26,5,0,0,0,0,0,0,162,14,6,0,0,0,0,0,0,136,8,2,67,3,3,0,0,59,13,151,2,0,0,0,0,0,159,24,2,36,1,1,0,0,61,2,146,16,0,4,1,0,0,84,2,125,12,0,0,0,0,81,6,180,2,36,2,0,0,0,119,10,124,22,0,0,0,0,0,78,150,19,9,1,0,59,137,76,0,0,0,64,124,85,18,0,0,0,0,72,117,3,134,12,4,0,0,0,161,177,45,9,0,0,0,186,153,17,36,2,0,0,0,0,0,165,134,12,0,0,0,197,134,9,1,0,0,0,304,73,2,0,0,0,0,0,282,35,0,0,149,19,0,0,104,31,5,0,0,0,0,0,0,31,0,0,37,0,0,37,0,13,31,0,11,10,0,42,5,29,45,0,24,8,0,65,0,14,0,0,695,4,0,322,0,0,454,0,195,29,48,0,190,0,0,0,0,37
Henerprise,Long,5,Demeters necklace,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,14,0,29,0,1,9,0,0,0,0,4,0,8,0,0,0,0,0,0,14,1,0,1,0,0,0,0,5,1,10,1,0,0,0,0,0,2,0,6,0,0,0,0,0,1,0,5,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,5,0,0,0,2,5,2,1,0,0,0,0,4,2,0,5,1,0,0,0,0,5,5,2,0,0,0,0,6,6,0,2,0,0,0,0,0,0,8,7,1,0,0,0,9,5,1,0,0,0,0,15,4,0,0,0,0,0,0,12,1,0,0,4,1,0,0,8,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,22,1,0,11,0,0,16,0,7,2,1,0,11,0,0,0,0,1
Henerprise,Long,5,Dilithium monocle,0,0,0,14,3,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,11,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,14,0,0,1,0,0,0,0,2,0,12,3,0,1,0,0,0,5,1,11,1,0,0,0,0,3,0,11,0,4,0,0,0,0,6,0,8,1,0,0,0,0,0,4,15,1,1,0,0,5,12,4,0,0,0,1,4,4,1,0,0,0,0,6,4,0,5,1,0,0,0,0,9,15,4,1,0,0,0,13,13,1,2,0,0,0,0,0,0,12,35,5,0,0,0,20,6,0,0,0,0,0,17,7,0,0,0,0,0,0,24,1,0,0,13,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,1,0,0,4,0,1,3,0,1,2,0,4,0,2,3,0,1,0,0,1,0,1,0,0,46,1,0,15,0,0,27,0,11,4,3,0,13,0,0,0,0,4
